IR0_meas,IR1_meas,IR2_meas,IR3_meas,IR0_cam,IR1_cam,IR2_cam,IR3_cam
188,271,448,946,8.26,18.84,12.09,1.96
188,271,448,946,8.21,18.87,12.1,1.96
189,271,450,946,8.26,18.84,12.09,1.96
188,271,449,947,7.75,19.11,12.28,2.03
188,271,449,947,8.3,18.83,12.08,1.95
188,271,449,947,7.8,19.08,12.26,2.02
188,271,449,947,6.55,19.71,10.8,0.77
221,258,504,953,6.08,19.97,10.96,0.83
221,258,505,954,6.57,19.69,10.79,0.77
221,258,505,954,7.28,19.4,11.33,2.11
221,258,505,954,6.57,19.69,10.79,0.77
221,258,505,954,7.09,19.45,10.63,0.71
221,258,505,954,7.06,19.46,10.64,0.71
221,258,505,954,7.09,19.45,10.63,0.71
192,266,537,956,6.52,19.72,10.8,0.77
192,266,537,956,7.09,19.45,10.63,0.71
192,266,537,956,7.06,19.46,10.64,0.71
192,266,537,956,6.57,19.69,10.79,0.77
192,266,537,956,7.06,19.46,10.64,0.71
193,266,537,956,7.1,19.44,10.63,0.71
193,266,537,956,8.27,19.01,10.35,0.61
175,275,571,958,7.65,19.22,10.49,0.66
188,299,525,948,20.53,16.48,9.39,1.28
188,299,525,948,20.21,17.21,9.2,0.2
188,299,525,948,20.2,17.2,9.2,0.2
188,299,525,948,20.21,17.21,9.2,0.2
168,281,676,957,20.2,17.2,9.2,0.2
169,282,676,957,20.21,17.21,9.21,0.2
168,281,676,957,20.23,17.23,9.22,0.21
169,282,677,957,20.21,17.21,9.21,0.2
169,282,677,957,20.23,16.23,9.22,1.21
169,282,677,957,19.2,16.2,10.2,1.2
169,282,677,957,19.2,15.2,10.2,2.2
169,282,677,957,19.2,15.2,10.2,2.2
176,320,623,947,19.2,15.2,10.2,2.2
176,320,623,947,19.21,15.21,10.21,2.2
176,320,623,947,19.2,15.2,10.2,2.2
176,320,623,947,19.95,16.85,10.67,1.39
176,320,623,947,22.43,19.16,7.82,0.65
176,320,623,947,22.43,19.16,7.81,0.65
176,320,623,947,22.43,19.16,7.82,0.65
138,233,683,957,22.43,19.16,7.82,0.65
138,233,683,958,22.26,19.01,8.27,0.61
138,233,683,958,22.26,19.01,8.27,0.61
138,233,683,958,22.26,19.01,8.27,0.61
138,233,683,958,22.09,17.79,10.26,1.65
138,233,683,958,22.09,17.79,10.26,1.65
138,233,683,958,22.09,16.71,10.26,2.73
142,254,586,938,22.26,16.85,10.35,2.78
143,254,586,938,22.09,16.71,10.26,2.73
142,254,587,938,22.1,16.72,10.26,2.73
143,254,586,938,22.43,16.99,10.45,2.83
143,254,587,938,22.43,16.99,10.45,2.83
139,236,611,953,22.43,18.08,10.33,1.74
139,236,614,953,22.09,17.79,10.26,1.65
139,236,614,954,21.93,17.65,10.17,1.62
139,236,614,953,21.79,17.54,10.09,1.58
139,236,614,953,22.09,17.79,10.26,1.65
139,236,614,953,22.09,17.79,10.26,1.65
139,236,614,953,22.1,16.72,10.26,2.73
142,252,584,940,21.94,16.59,10.18,2.69
142,252,584,940,21.95,16.6,10.18,2.69
142,252,584,940,22.26,16.85,10.35,2.78
142,252,584,940,22.43,16.99,10.45,2.83
142,252,585,940,27.23,17.85,2.75,1.87
142,252,585,940,27.73,17.38,2.59,1.99
142,252,585,940,27.73,17.38,2.59,1.99
142,252,585,940,27.73,17.38,2.59,1.99
149,313,937,923,27.23,17.85,2.75,1.87
149,313,937,923,27.23,17.85,2.75,1.87
149,313,937,923,27.73,17.38,2.59,1.99
150,313,937,923,27.23,17.85,2.75,1.87
150,313,937,923,27.23,17.85,2.75,1.87
149,313,937,923,27.73,17.38,2.59,1.99
149,313,937,923,27.73,17.38,2.59,1.99
149,313,937,923,27.52,17.6,2.67,1.93
149,313,937,923,27.73,17.38,2.59,1.99
149,313,937,923,27.52,17.6,2.67,1.93
149,313,937,923,26.96,18.1,2.83,1.82
149,313,937,923,27.73,17.38,2.59,1.99
149,313,937,923,27.52,17.6,2.67,1.93
149,311,937,925,27.73,17.38,2.59,1.99
149,311,937,925,27.52,17.6,2.67,1.93
149,311,937,925,27.52,17.6,2.67,1.93
149,311,937,925,27.73,17.38,2.59,1.99
149,311,937,925,26.26,15.9,4.07,3.34
149,311,937,925,26.91,16.34,4.26,3.21
154,325,932,693,27.26,16.57,4.36,3.14
154,325,932,693,27.26,16.57,4.36,3.14
154,326,932,694,27.26,16.57,4.36,3.14
153,325,932,693,26.26,15.9,4.07,3.34
153,325,932,693,25.4,16.34,5.77,4.54
160,342,922,526,25.73,15.05,5.89,4.46
159,342,922,527,25.73,16.57,5.89,4.46
160,342,922,527,25.4,16.34,5.77,4.54
160,342,922,527,25.07,16.11,5.65,4.63
160,342,922,527,24.78,15.9,5.55,4.7
160,342,922,527,26.26,15.9,4.07,3.34
151,317,935,829,26.26,15.9,4.07,3.34
151,317,935,829,26.26,15.9,4.07,3.34
151,317,935,829,26.91,16.34,4.26,3.21
151,317,935,829,27.27,17.55,4.78,2.9
151,317,935,829,24.44,21.46,3.95,1.29
151,317,935,829,24.54,21.27,3.89,1.31
151,317,935,829,24.68,21.03,3.81,1.34
141,274,931,944,24.08,21.68,4.19,1.22
141,274,930,944,24.32,21.69,4.03,1.27
141,274,931,944,23.97,21.58,4.26,1.19
141,274,931,944,24.68,21.03,3.81,1.34
141,274,931,944,24.32,21.69,4.03,1.27
141,274,931,944,24.68,21.03,3.81,1.34
141,274,931,944,24.54,21.27,3.89,1.31
141,274,931,944,24.54,21.27,3.89,1.31
141,274,930,944,24.44,21.46,3.95,1.29
141,274,930,944,24.08,21.68,4.19,1.22
141,274,930,944,24.32,21.69,4.03,1.27
141,274,930,944,24.68,21.03,3.81,1.34
141,274,930,944,26.15,18.94,5.38,2.63
143,294,876,858,25.91,19.31,7.26,3.8
142,293,880,862,25.53,19.46,7.56,3.69
143,293,881,863,25.53,19.46,7.56,3.69
143,293,880,863,26.32,18.72,6.96,3.91
143,293,881,863,25.91,19.31,7.26,3.8
143,293,881,863,25.91,19.31,7.26,3.8
143,293,881,863,26.32,18.72,8.64,5.16
143,293,881,863,27.13,17.59,8.98,5.03
152,332,648,511,25.43,17.04,10.32,6.4
152,332,648,511,26.71,17.13,10.96,6.16
152,332,649,513,26.2,17.31,10.7,6.25
152,332,649,513,25.43,17.04,10.32,6.4
152,332,649,513,23.57,16.11,7.15,5.97
152,332,649,513,18.87,12.1,1.96,8.21
152,332,649,513,16.52,11.45,1.29,18.55
152,332,649,513,17.2,12.2,0.2,17.2
152,332,649,513,17.25,12.24,0.21,17.25
196,432,949,237,17.23,12.22,0.21,17.23
196,432,949,237,17.24,12.23,0.21,17.24
196,432,949,237,17.23,12.22,0.21,17.23
196,432,949,237,17.25,11.24,0.21,18.26
196,432,949,237,17.2,11.2,0.2,18.2
201,480,951,225,17.21,11.21,0.2,18.21
199,480,951,225,17.24,11.23,0.21,18.24
199,480,951,225,16.25,11.24,1.21,18.26
200,480,951,225,17.21,11.21,0.2,18.21
199,479,951,225,17.61,12.51,0.29,17.61
199,479,951,225,17.61,12.51,0.29,17.61
199,479,951,225,17.63,12.53,0.3,17.63
210,429,947,258,17.71,12.59,0.32,17.71
210,430,947,258,17.73,12.61,0.32,17.73
210,430,947,258,17.63,12.53,0.3,17.63
210,430,947,258,17.63,12.53,0.3,17.63
210,430,947,258,17.63,11.51,0.3,18.65
210,430,947,258,16.52,11.45,1.29,18.55
217,487,946,240,16.61,11.51,1.32,18.65
217,487,947,240,16.61,11.51,1.32,18.65
217,487,947,240,16.5,11.43,1.29,18.53
217,487,947,240,16.59,11.5,1.31,18.62
217,487,947,240,17.73,11.58,0.32,18.45
210,434,947,256,17.63,12.53,0.3,17.63
210,434,947,256,17.63,12.53,0.3,17.63
210,434,947,256,17.61,12.51,0.29,17.61
210,434,947,256,17.63,12.53,0.3,17.63
210,434,947,256,17.73,12.61,0.32,17.73
210,434,947,256,17.73,12.61,0.32,17.73
210,434,947,256,17.73,12.61,0.32,17.73
210,434,947,256,17.73,12.61,0.32,17.73
210,426,947,260,17.73,12.61,0.32,17.73
210,426,948,260,17.73,12.61,0.32,17.73
210,426,947,260,17.71,12.59,0.32,17.71
210,426,948,260,17.73,12.61,0.32,17.73
210,426,947,260,17.73,12.61,0.32,17.73
210,426,948,260,17.84,12.69,0.35,16.38
210,426,948,260,17.84,12.69,0.35,16.38
210,426,948,260,17.73,12.61,0.32,17.73
210,426,948,260,16.68,11.57,1.34,18.73
210,426,948,260,16.7,11.58,1.34,18.75
210,426,948,260,16.79,10.62,1.37,19.88
210,426,948,260,16.83,10.65,1.38,19.92
225,540,943,229,16.7,10.56,1.34,19.77
225,540,943,229,16.79,10.62,1.37,19.88
225,540,943,229,16.62,10.5,1.32,19.68
225,540,943,230,16.23,10.22,1.21,19.24
225,540,943,230,16.51,12.45,1.29,17.52
225,540,943,230,21.26,5.33,2.65,20.02
225,540,943,230,20.42,4.03,6.69,20.42
200,944,402,254,18.97,3.12,10.14,17.84
200,945,402,254,18.94,3.11,10.2,17.81
200,944,402,254,18.66,3.02,10.89,17.55
200,945,402,254,18.66,3.02,10.89,17.55
200,944,402,254,18.68,4.15,13.07,16.45
185,940,450,277,20.08,4.25,12.34,16.68
185,940,450,277,19.82,4.15,13.02,16.46
185,940,450,277,20.08,4.25,12.34,16.68
185,940,450,277,19.78,4.14,13.14,16.43
185,940,450,277,19.78,4.14,13.14,16.43
185,940,450,277,18.3,5.24,11.27,12.27
185,940,450,277,20.06,7.63,10.74,10.74
185,940,450,277,18.57,10.84,14.45,12.05
238,305,436,224,14.45,15.6,13.07,14.14
239,307,434,224,14.45,15.6,13.07,14.14
239,307,434,224,13.96,16.23,12.62,14.73
239,307,434,224,14.45,15.6,13.07,14.14
239,307,434,224,13.96,16.23,12.62,14.73
239,307,434,224,14.32,15.76,12.95,14.29
239,307,434,224,14.84,15.16,13.44,13.74
239,307,434,224,14.32,15.76,12.95,14.29
239,307,434,224,22.41,13.18,14.38,9.58
239,307,434,224,18.46,13.17,13.17,5.77
239,307,434,224,17.2,14.2,12.2,3.2
184,269,468,947,14.61,16.64,12.35,2.7
183,266,465,947,11.59,17.32,12.9,2.94
183,266,465,947,10.07,17.87,13.33,3.13
184,266,465,947,11.63,17.31,12.89,2.94
184,266,465,947,10.84,17.57,13.09,3.03
184,266,465,947,4.89,21.94,14.3,2.84
184,266,465,947,4.97,21.81,14.21,2.8
184,266,465,947,5.2,21.46,13.95,2.7
324,243,411,945,4.62,22.45,14.66,2.98
324,243,411,945,4.89,21.94,14.3,2.84
324,243,411,945,4.62,22.45,14.66,2.98
324,243,411,945,4.89,21.94,14.3,2.84
324,243,411,945,4.62,22.45,14.66,2.98
324,243,411,945,5.53,20.99,13.62,2.57
324,243,411,945,4.89,21.94,14.3,2.84
324,243,411,945,5.28,21.34,13.87,2.67
324,243,411,945,4.89,21.94,15.58,2.84
324,243,411,945,6.19,21.15,15.96,4.28
324,243,411,945,6.6,20.54,16.74,4.07
324,243,411,945,6.96,20.09,16.36,3.91
215,269,355,936,8.23,19.28,16.74,5.34
215,269,355,936,8.12,19.4,16.85,5.39
215,269,355,936,8.12,19.4,16.85,5.39
216,269,355,936,7.35,19.67,16,3.76
216,269,355,936,18.79,16.74,11.61,1.35
216,269,355,936,18.47,16.45,11.39,1.27
216,269,355,936,18.38,16.36,11.32,1.25
216,269,355,936,18.47,16.45,11.39,1.27
189,293,561,960,18.38,16.36,11.32,1.25
189,293,561,960,18.4,16.38,11.34,1.25
189,293,561,960,18.38,16.36,11.32,1.25
189,293,561,960,18.3,16.29,11.27,1.23
189,293,561,959,18.42,16.4,11.35,1.26
189,293,561,960,18.4,16.38,11.34,1.25
189,293,561,960,18.38,16.36,11.32,1.25
189,293,561,960,18.45,16.43,11.38,1.27
189,293,561,960,18.47,16.45,11.39,1.27
189,293,561,960,18.38,16.36,11.32,1.25
189,293,561,960,18.43,16.41,11.36,1.26
189,293,561,959,18.42,16.4,11.35,1.26
189,293,561,959,18.45,16.43,11.38,1.27
189,293,561,959,18.32,16.31,11.28,1.23
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,959,18.33,16.32,11.29,1.23
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,960,18.38,16.36,11.32,1.25
188,293,563,960,18.4,16.38,11.34,1.25
188,293,563,960,18.32,16.31,11.28,1.23
188,293,563,960,18.38,16.36,11.32,1.25
188,293,563,960,18.32,16.31,11.28,1.23
188,293,563,960,18.38,16.36,11.32,1.25
188,293,563,960,18.32,16.31,11.28,1.23
188,293,563,960,18.45,16.43,11.38,1.27
188,293,561,960,18.33,16.32,11.29,1.23
188,293,561,959,18.4,16.38,11.34,1.25
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,959,18.32,16.31,11.28,1.23
188,293,562,959,18.32,16.31,11.28,1.23
188,293,562,959,18.32,16.31,11.28,1.23
188,293,562,959,18.38,16.36,11.32,1.25
188,293,562,959,18.32,16.31,11.28,1.23
188,293,561,959,18.32,16.31,11.28,1.23
188,293,562,960,18.32,16.31,11.28,1.23
189,293,562,960,18.32,16.31,11.28,1.23
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,960,18.38,16.36,11.32,1.25
188,293,562,960,18.36,16.35,11.31,1.24
188,293,562,960,18.33,16.32,11.29,1.23
188,293,561,959,18.38,16.36,11.32,1.25
189,293,561,960,18.38,16.36,11.32,1.25
189,293,561,960,18.38,16.36,11.32,1.25
188,293,561,960,18.4,16.38,11.34,1.25
189,293,562,960,18.27,15.26,11.25,2.22
189,293,562,960,18.56,15.52,11.45,2.31
195,318,526,949,18.47,15.44,11.39,2.28
195,317,526,949,18.38,15.35,11.32,2.25
195,317,526,949,18.38,15.35,11.32,2.25
195,317,527,949,18.25,15.24,11.23,2.21
195,317,526,949,18.56,16.53,11.45,1.29
195,317,526,949,18.56,16.53,11.45,1.29
195,317,526,949,18.48,16.46,11.4,1.27
195,317,526,949,18.56,16.53,11.45,1.29
169,262,556,961,18.56,16.53,11.45,1.29
169,262,556,961,18.51,16.48,11.42,1.28
169,262,556,961,18.59,16.55,11.47,1.3
169,262,556,961,18.56,16.53,11.45,1.29
169,262,556,961,18.59,16.55,11.47,1.3
169,262,556,961,18.56,16.53,11.45,1.29
169,262,556,961,18.48,16.46,11.4,1.27
169,262,556,961,18.56,16.53,11.45,1.29
169,262,556,961,18.71,16.66,11.55,1.33
169,262,556,961,18.51,16.48,11.42,1.28
169,262,556,961,18.54,16.51,11.44,1.29
169,262,556,961,19.61,16.55,10.45,1.3
167,260,554,961,18.51,16.48,11.42,1.28
168,261,555,961,18.45,16.43,11.38,1.27
168,261,556,961,18.56,16.53,11.45,1.29
168,261,556,961,18.4,16.38,11.34,1.25
168,261,555,961,18.47,16.44,11.38,1.27
168,261,555,961,18.47,15.43,11.38,2.28
171,279,524,948,18.49,15.45,11.4,2.29
171,279,524,948,18.51,15.47,11.42,2.29
171,279,524,948,18.47,15.43,11.38,2.28
171,279,524,948,18.51,15.47,11.42,2.29
171,278,524,948,18.3,16.29,11.27,1.23
171,278,524,948,18.42,16.4,11.35,1.26
171,278,524,948,19.36,16.34,10.3,1.24
171,278,524,948,18.35,16.34,11.31,1.24
187,292,561,960,18.35,16.34,11.31,1.24
187,292,561,960,18.3,16.29,11.27,1.23
187,292,561,960,19.37,16.35,10.31,1.24
187,292,562,960,18.35,16.34,11.31,1.24
187,292,562,960,18.42,16.4,11.35,1.26
187,292,562,960,18.38,16.36,11.32,1.25
187,292,562,960,18.33,16.32,11.29,1.23
187,292,562,960,18.3,16.29,11.27,1.23
187,292,562,960,19.36,16.34,10.3,1.24
187,292,562,960,18.25,16.24,11.23,1.21
187,292,562,960,19.26,16.25,10.24,1.21
185,289,567,960,19.21,16.2,10.2,1.2
185,289,568,961,19.26,16.25,10.24,1.21
185,289,568,961,18.22,16.22,11.21,1.21
185,289,568,960,19.26,16.25,10.24,1.21
185,289,568,961,19.25,16.24,10.23,1.21
185,289,568,961,18.21,16.21,11.21,1.2
185,289,568,961,18.25,16.24,11.23,1.21
185,289,568,961,18.25,16.24,11.23,1.21
185,289,568,961,19.26,16.25,10.24,1.21
185,289,568,960,18.23,16.22,11.22,1.21
185,289,568,961,19.26,16.25,10.24,1.21
185,289,568,961,18.22,16.22,11.21,1.21
185,289,568,960,19.26,16.25,10.24,1.21
185,289,568,961,18.25,16.24,11.23,1.21
185,289,568,961,18.21,16.21,11.21,1.2
185,289,568,961,18.28,16.28,11.26,1.22
185,289,568,961,18.25,15.24,11.23,2.21
191,311,540,949,18.33,15.32,11.29,2.24
191,311,539,949,18.25,15.24,11.23,2.21
191,311,540,949,18.26,15.25,11.24,2.22
191,311,540,949,18.3,15.29,11.27,2.23
191,311,540,949,15.5,17.18,10.9,1.48
191,311,540,949,14.12,17.34,11.02,1.53
191,311,540,949,14.12,17.34,11.02,1.53
191,311,540,949,12.95,17.51,12.2,1.58
196,277,517,954,12.84,17.53,11.15,1.58
197,277,517,954,14.03,17.35,11.02,1.53
197,277,517,954,14.21,17.33,12.06,1.52
197,278,518,954,14.21,17.33,12.06,1.52
197,277,517,954,17.27,16.29,12.07,2.58
197,277,517,954,17.17,16.3,12.08,2.58
197,277,517,954,15.78,16.47,13.28,2.64
207,309,454,945,18.59,15.4,13.27,3.7
207,309,453,945,18.23,15.09,13,3.57
207,309,453,945,18.59,15.4,13.27,3.7
207,309,454,945,18.58,15.39,13.26,3.7
208,309,454,945,15.84,16.46,12.21,2.64
208,309,454,945,12.95,17.51,12.2,1.58
199,281,500,950,14.12,17.34,12.07,1.53
199,282,501,951,11.82,17.72,12.36,1.63
199,281,500,950,14.03,17.35,12.08,1.53
199,281,500,950,12.84,17.53,12.21,1.58
199,281,500,950,15.84,16.46,12.21,2.64
199,281,500,950,18.59,15.4,13.28,3.71
199,281,500,950,18.59,15.4,13.27,3.7
199,281,500,950,18.59,15.4,13.27,3.7
212,326,429,941,18.59,15.4,13.27,3.7
212,326,429,941,18.59,15.4,13.27,3.7
212,326,429,941,18.59,15.4,13.27,3.7
212,326,429,941,17.52,14.33,14.33,4.77
212,326,429,941,17.51,14.33,14.33,4.76
216,348,408,933,17.72,14.5,14.5,4.85
215,348,409,933,17.53,14.34,14.34,4.77
215,348,408,934,17.72,14.51,14.51,4.85
215,348,409,933,17.52,14.33,14.33,4.77
215,348,409,934,9.29,18.28,15.85,4.92
215,348,409,934,3.62,22.88,19.27,7.78
215,348,409,934,2.36,20.78,15.67,9.53
215,348,409,934,2.23,22.32,15.29,7.25
949,214,369,662,2.25,22.38,15.33,7.28
949,214,368,662,2.25,22.4,15.35,7.29
949,215,369,662,2.22,22.27,15.25,7.23
949,215,369,663,2.25,22.38,15.33,7.28
949,215,369,663,2.23,23.34,15.3,6.25
949,215,369,663,3.25,24.37,14.31,5.26
949,215,369,663,3.24,25.35,14.29,4.24
943,192,411,940,3.23,25.33,14.28,4.24
943,192,411,940,3.22,25.26,14.24,4.22
943,192,411,940,3.26,25.42,14.34,4.27
943,192,411,940,3.26,25.42,14.34,4.27
943,192,411,940,3.25,26.4,14.32,3.25
943,192,411,940,4.24,27.34,13.28,2.23
938,185,447,948,4.24,27.36,13.29,2.23
939,185,447,949,4.24,27.34,13.28,2.23
939,185,447,948,4.26,27.41,13.32,2.25
939,185,447,948,4.24,27.34,13.28,2.23
939,185,447,949,4.52,30.42,13.85,0.38
939,185,447,949,4.51,29.35,13.83,1.41
939,185,447,949,4.65,30.91,11.56,0.45
939,185,447,949,4.65,30.91,11.56,0.45
756,173,504,953,4.66,30.94,11.43,0.46
756,173,504,953,4.55,29.48,13.9,1.43
756,173,505,953,4.64,30.88,11.69,0.45
756,173,505,953,4.56,29.52,13.92,1.44
756,173,505,953,4.61,28.65,14.02,2.52
756,173,505,953,4.61,28.65,14.02,2.52
754,181,422,933,4.57,27.47,13.94,3.53
754,181,422,932,4.61,27.61,14.02,3.56
754,181,422,932,4.61,27.61,14.02,3.56
754,181,422,932,4.56,27.44,13.92,3.52
754,181,422,932,4.52,27.31,13.85,3.49
754,181,422,932,4.51,26.24,13.83,4.51
755,185,415,807,4.52,26.28,13.85,4.52
755,185,415,810,4.47,26.1,13.74,4.47
755,185,415,809,4.61,26.56,14.02,4.61
756,185,415,810,4.52,26.28,13.85,4.52
756,185,415,809,4.52,25.24,13.85,5.56
756,185,415,809,4.48,25.1,13.76,5.51
756,185,415,809,4.44,23.94,13.68,6.49
756,185,415,809,4.39,23.78,13.57,6.43
805,195,405,581,4.41,22.83,13.62,7.48
806,195,405,580,4.41,22.83,13.62,7.48
806,195,405,581,4.41,22.83,13.62,7.48
806,195,405,581,4.37,22.72,13.55,7.43
806,195,405,581,5.6,28.71,15.15,6.76
806,195,405,581,8.71,19.34,5.93,7.21
806,195,405,581,17.27,16.29,2.58,2.58
146,316,943,957,28.23,16.22,1.21,1.21
146,316,943,957,28.21,16.21,1.2,1.2
128,310,943,959,28.25,16.23,1.21,1.21
128,310,944,959,28.27,16.24,1.21,1.21
128,310,944,959,28.21,16.21,1.2,1.2
128,310,944,959,28.44,16.35,1.24,1.24
128,310,944,959,28.41,16.33,1.24,1.24
128,310,944,959,28.58,16.44,1.27,1.27
122,288,944,961,28.53,16.41,1.26,1.26
122,289,943,961,28.58,16.44,1.27,1.27
122,289,944,961,28.44,16.35,1.24,1.24
122,289,943,961,28.49,16.38,1.25,1.25
122,289,944,961,28.54,16.42,1.26,1.26
122,289,944,961,28.49,16.38,1.25,1.25
122,289,944,961,28.58,16.44,1.27,1.27
122,289,944,961,28.64,16.48,1.28,1.28
122,289,944,961,28.58,15.43,1.27,2.28
122,289,944,960,28.49,15.38,1.25,2.26
122,289,944,960,27.63,14.46,2.29,3.31
126,358,942,942,27.36,14.3,2.24,3.24
126,357,942,942,27.43,14.34,2.25,3.26
125,357,942,942,27.57,14.42,2.28,3.29
126,357,942,942,27.48,14.37,2.26,3.27
125,357,942,942,29.89,14.67,1.51,3.61
125,357,942,942,32.59,7.66,3.66,2.45
125,357,942,942,33.4,8.02,3.56,2.36
125,357,942,942,33.3,7.9,3.59,2.39
125,727,937,939,32.25,7.55,3.7,2.48
125,728,937,939,31.03,7.14,3.84,2.61
125,728,937,939,32.59,7.66,3.66,2.45
125,728,937,939,30.66,7.02,3.89,2.65
125,728,937,939,31.48,6.08,2.39,3.59
125,728,937,939,30.49,5.79,2.48,3.7
125,728,937,939,29.02,5.88,2.45,4.87
125,728,937,939,31.69,6.72,2.23,4.57
130,812,936,731,29.99,6.19,2.36,4.75
130,812,937,731,29.02,5.88,2.45,4.87
129,812,937,731,29.99,6.19,2.36,4.75
130,813,937,731,30.34,6.3,2.33,4.71
130,813,937,731,28.16,6.19,2.36,5.94
130,813,937,731,28.8,6.4,2.31,5.86
130,813,937,731,27.24,5.88,2.45,6.08
135,876,939,558,28.16,6.19,2.36,5.94
136,876,939,558,28.16,6.19,2.36,5.94
135,876,939,558,28.8,6.4,2.31,5.86
136,876,939,558,28.8,6.4,2.31,5.86
136,877,939,558,29.89,14.12,1.51,4.66
136,877,939,558,28.21,15.2,1.2,2.2
136,877,939,558,28.39,16.32,1.23,1.23
136,877,939,558,28.34,16.29,1.23,1.23
127,316,945,956,28.32,16.28,1.22,1.22
127,316,945,956,28.32,16.28,1.22,1.22
127,316,945,956,28.27,16.24,1.21,1.21
127,316,946,956,28.34,16.29,1.23,1.23
127,316,946,956,28.32,15.27,1.22,2.23
127,316,946,956,28.42,14.32,1.24,3.25
127,316,946,956,28.44,14.34,1.24,3.26
131,379,942,942,27.34,13.28,2.23,4.24
131,379,942,942,27.34,13.28,2.23,4.24
131,380,942,942,27.41,13.32,2.25,4.26
131,380,942,942,27.36,13.29,2.23,4.24
131,380,942,942,27.32,14.27,2.23,3.23
131,380,942,942,28.32,15.27,1.22,2.23
131,380,942,942,28.34,15.29,1.23,2.23
131,380,942,942,28.32,16.28,1.22,1.22
127,316,945,955,28.48,16.38,1.25,1.25
127,316,945,955,28.51,16.4,1.26,1.26
127,316,945,955,28.42,16.34,1.24,1.24
127,316,945,955,28.34,16.29,1.23,1.23
127,316,945,955,28.39,16.32,1.23,1.23
127,316,945,955,28.32,16.28,1.22,1.22
127,316,945,955,28.44,16.35,1.24,1.24
127,316,945,955,28.42,16.34,1.24,1.24
127,316,945,955,28.34,16.29,1.23,1.23
127,316,945,955,28.42,16.34,1.24,1.24
127,316,945,955,28.51,16.4,1.26,1.26
127,316,945,955,28.44,15.35,1.24,2.25
129,346,943,947,28.42,15.33,1.24,2.25
129,346,943,947,28.44,14.34,1.24,3.26
129,347,943,947,28.42,14.32,1.24,3.25
129,347,943,947,28.44,14.34,1.24,3.26
129,347,943,947,28.47,14.35,1.25,3.26
129,347,943,947,28.44,15.35,1.24,2.25
129,347,943,947,28.42,16.34,1.24,1.24
127,316,945,955,28.65,16.48,1.28,1.28
127,316,945,955,28.42,16.34,1.24,1.24
127,316,945,955,28.34,16.29,1.23,1.23
127,316,945,955,28.42,16.34,1.24,1.24
127,316,945,955,28.42,15.33,1.24,2.25
130,348,943,947,28.51,14.38,1.26,3.28
130,347,943,947,28.36,14.29,1.23,3.24
130,347,943,947,28.62,14.44,1.28,3.3
130,347,943,947,28.51,14.38,1.26,3.28
130,347,943,947,23.08,15.86,1.4,2.43
130,347,943,947,15.78,16.47,1.58,2.64
130,347,943,947,14.59,16.65,1.63,2.71
130,347,943,947,14.61,16.64,1.63,2.7
130,347,943,947,17.27,16.29,1.53,2.58
129,299,942,948,14.61,16.64,1.63,2.7
129,299,942,948,15.84,16.46,1.58,2.64
129,299,942,948,14.61,16.64,1.63,2.7
129,299,942,948,14.59,16.65,1.63,2.71
131,319,941,943,17.32,15.58,2.71,3.78
131,318,941,943,17.36,15.57,2.71,3.78
131,318,941,943,22.49,15.07,2.52,3.57
132,319,941,944,17.36,15.57,2.71,3.78
132,319,941,944,25.3,15.76,1.37,2.4
132,319,941,944,28.31,16.27,1.22,1.22
132,319,941,944,28.37,16.31,1.23,1.23
132,319,941,944,28.76,16.55,1.3,1.3
132,319,941,944,28.76,16.55,1.3,1.3
120,281,945,960,28.97,16.69,1.34,1.34
120,281,945,960,28.69,16.51,1.29,1.29
120,281,945,960,28.76,16.55,1.3,1.3
120,281,945,960,28.84,16.61,1.32,1.32
120,281,945,960,29.11,16.78,1.37,1.37
120,281,945,960,28.8,16.58,1.31,1.31
120,281,945,960,28.97,16.69,1.34,1.34
119,292,945,959,28.8,16.58,1.31,1.31
119,292,945,959,28.97,16.69,1.34,1.34
119,292,944,959,28.8,16.58,1.31,1.31
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.01,16.72,1.35,1.35
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.11,16.78,1.37,1.37
119,292,945,959,28.8,16.58,1.31,1.31
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,28.88,16.63,1.32,1.32
119,292,945,960,28.88,16.63,1.32,1.32
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.01,16.72,1.35,1.35
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.11,16.78,1.37,1.37
119,292,945,959,29.11,16.78,1.37,1.37
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.11,16.78,1.37,1.37
119,292,945,959,28.88,16.63,1.32,1.32
119,292,945,959,28.88,16.63,1.32,1.32
119,292,945,959,28.76,16.55,1.3,1.3
119,292,945,959,29.01,16.72,1.35,1.35
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,29.01,16.72,1.35,1.35
119,292,944,959,28.88,16.63,1.32,1.32
119,292,945,959,28.97,16.69,1.34,1.34
119,292,945,959,28.88,16.63,1.32,1.32
